#Measurement:		CV
#Sensor type:		HPK_6in_135
#Needle measurement:	0
#Identifier:		OpenNeg
#Timestamp:		29.6.2017 16:25 
#Voltage delay:		30.0 s
#Switch delay:		0.1 s
#Compliance level:		0.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		50000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		
#VISA source:		Source_2410
#VISA DMM:		KEITHLEY_6487
#VISA LCR:		LCR_E4980
#HexPlot cmd:		HexPlot.exe -df NONE -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_135_OpenNeg\HPK_6in_135_OpenNeg_CV.txt" -g  "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\hex_positions_HPK_128ch_6inch_testcap.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_135_OpenNeg\HPK_6in_135_OpenNeg_CV.pdf" -CV  -p HEX -ys 1  -select -450  -if SELECTOR:PADNUM:VAL:no:no:no:no:no:no:no:no  -pn 0 
#Comments:		WARNING: no CV open correction value found for -50 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -75 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -100 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -125 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -150 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -175 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -200 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -225 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -250 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -270 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -280 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -290 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -300 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -310 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -320 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -330 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -350 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -375 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -400 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -450 V. Inserted dummy values (-1000000) instead. 

#Voltage	#Channel	#Cp uncorr.	#Cs uncorr.
#[V]     	#         	#[pF]        	#[pF]        
-50.0	63		1.3782E+1	7.1091E+1
-50.0	64		1.3627E+1	7.0897E+1
-50.0	65		1.3581E+1	7.0050E+1
-50.0	66		1.3620E+1	7.1510E+1
-50.0	67		1.3564E+1	7.1362E+1
-50.0	68		1.3182E+1	6.5515E+1
-50.0	69		1.3532E+1	7.0428E+1
-50.0	70		1.3849E+1	7.3376E+1
-50.0	71		1.3898E+1	7.3190E+1
-50.0	72		1.3870E+1	7.3072E+1
-50.0	73		1.3982E+1	7.3600E+1
-50.0	74		1.1573E+1	1.1274E+2
-50.0	75		1.3724E+1	7.1330E+1
-50.0	76		1.3760E+1	7.2212E+1
-50.0	77		1.3382E+1	6.8824E+1
-50.0	78		1.3337E+1	6.7428E+1
-50.0	79		1.3374E+1	6.8185E+1
-50.0	80		1.3381E+1	6.8129E+1
-50.0	81		1.3508E+1	6.9848E+1
-50.0	82		1.3839E+1	7.3305E+1
-50.0	83		1.4039E+1	7.4886E+1
-50.0	84		1.1795E+1	1.1279E+2
-50.0	85		1.1704E+1	1.1503E+2
-50.0	86		1.1476E+1	1.1988E+2
-50.0	87		1.1460E+1	1.1631E+2
-50.0	88		1.1235E+1	1.1035E+2
-50.0	89		1.3454E+1	7.0332E+1
-50.0	90		1.3657E+1	7.2139E+1
-50.0	91		1.3673E+1	7.3667E+1
-50.0	92		1.3530E+1	7.0126E+1
-50.0	93		1.3909E+1	7.4685E+1
-50.0	94		1.0966E+1	1.3361E+2
-50.0	95		1.3997E+1	7.5473E+1
-50.0	96		1.1370E+1	1.2165E+2
-50.0	97		1.1193E+1	1.3424E+2
-50.0	98		1.1349E+1	1.2321E+2
-50.0	99		1.1258E+1	1.2544E+2
-50.0	100		1.0871E+1	1.3142E+2
-50.0	101		1.3519E+1	7.1395E+1
-50.0	102		1.3496E+1	7.1537E+1
-50.0	103		1.3490E+1	6.9844E+1
-50.0	104		1.3653E+1	7.2855E+1
-50.0	105		1.3919E+1	7.5789E+1
-50.0	106		1.1436E+1	1.2742E+2
-50.0	107		1.1370E+1	1.2264E+2
-50.0	108		1.1400E+1	1.2222E+2
-50.0	109		1.1382E+1	1.3054E+2
-50.0	110		1.1149E+1	1.3707E+2
-50.0	111		1.3732E+1	7.3195E+1
-50.0	112		1.3573E+1	7.1084E+1
-50.0	113		1.3608E+1	7.3570E+1
-50.0	114		1.3484E+1	7.1853E+1
-50.0	115		1.3750E+1	7.3632E+1
-50.0	116		1.3888E+1	7.4740E+1
-50.0	117		1.1047E+1	1.3520E+2
-50.0	118		1.1318E+1	1.3531E+2
-50.0	119		1.1333E+1	1.2739E+2
